comp,fiscalDateEnding,GrossMargin,OperatingMargin,NetProfitMargin,ROE,ROA,D/E,CurrentRatio,InterestCoverage,Debt/EBITDA,AssetTurover,InventoryTurnover,ARTurnover,APTurnover,RevenueGrowth,NetIncomeGrowth,EPSGrowth,FCFGrowth,DividendYield,P/E,P/S,P/B
NFG,2021-09-30,0.43595620256171747,0.3672112559026178,0.20867364183124754,0.2035862604873122,0.048714738791599266,3.1791512289176054,0.42264788659472724,4.268234522434868,5.915295904432238,0.23344941107125752,8.16683699327833,7.304173792039701,5.726229937956949,0.12699291401165747,-3.9380392980641825,-3.8189697990695097,-1.7818158249852258,0.03427265803503427,13.241617005392593,2.7631764442498503,2.695811288933079
XOM,2021-12-31,0.23450623798302805,0.0868077139924537,0.08326948375811372,0.13667344892838287,0.06798004266455802,0.9683408768693238,1.0443302791165723,33.98204857444562,3.0923694779116464,0.8163860227839361,11.278274760383386,8.544359694901646,7.955752544792097,0.5494528878784146,-2.0267379679144386,-2.025777277418144,-14.505472658256528,0.057035463310998534,11.35361328125,0.945409516718951,1.5517374849475314
DEC,2021-12-31,0.5274564241287231,-0.4780383258464571,-0.3328471725400008,-0.5023192448668462,-0.09306999094787977,4.371670767629118,0.43580532574974146,-9.793094674208765,-8.507068035287576,0.27961779046416513,48.58714527742482,3.4534005839065185,7.4475264558852174,1.390652641469269,12.85388088949476,10.961891833141944,35.13871771707209,0.11034482758620691,-0.17690877474585337,0.0588835854716732,0.08886468214065606
SHEL,2021-12-31,0.1370877692119432,0.08521093367596672,0.0768668930494371,0.11688938511101031,0.04970831818665163,1.331966784131747,1.3476613603776153,9.272046589018302,4.053604926910417,0.6466804656028132,8.934001108559665,7.483302332236372,6.610469885165221,0.4484305677871754,-1.927167896678967,-1.9258377382987337,0.7710225386289837,0.03778801843317972,8.427817521516342,0.6478201480665687,0.9851224079178442
CVX,2021-12-31,0.29196817603434316,0.10349215325887176,0.10041386578923692,0.09335157547586899,0.06523055085895589,0.595030410209227,1.2593034974431712,31.39185393258427,2.5301036480032515,0.6496169662053562,16.213980868285503,8.448124219555893,6.695879421417285,0.647129807030729,-3.81887064766372,-3.7451090185721543,4.731858577935241,0.045249254367277385,14.422033359999999,1.4481721222189377,1.3463195357215405
NFG,2022-09-30,0.4130571817793404,0.37259783188459894,0.25892456059936525,0.27213908772361695,0.07168214529862357,2.7964696311738666,0.3918167128168935,6.236772862216835,4.917467663512843,0.27684567710645874,7.444944094045015,5.306516488451408,7.170270194752578,0.2544313029686245,0.556512222017506,0.5493727051307709,0.49072036229739036,0.03021933387489846,10.015864980804599,2.5933534391774007,2.725708358639086
XOM,2022-12-31,0.25852386028720137,0.16060199410547438,0.13981313099642567,0.2857743438828192,0.151029487870766,0.8541135817153638,1.414019842131943,98.43483709273183,1.623865641235586,1.080223915982735,12.097728667894414,9.549330522886775,8.912177032771563,0.4408620415480029,1.4192708333333335,1.4595440695600477,0.6225530124128673,0.03218495013599275,8.320981341944742,1.163382454380134,2.3779229834554396
DEC,2022-12-31,0.6518871763290573,-0.3498076691628255,-0.3258448567717492,4.095999685633449,-0.16325287241107114,-25.991905061301477,0.31301927308395855,-6.838711255957799,-8.328720551015525,0.5010141145957324,72.41248509808172,6.4672233060741755,7.388015966916196,0.9644468053094899,0.9231194996402281,0.8079756586857947,-1.2925972340730723,0.12285714285714286,-0.09447498441022689,0.030784187763663613,-0.3869695064445143
CVX,2022-12-31,0.30043207770901353,0.20381560352809316,0.1440191348699706,0.22265541618010823,0.13761645887415652,0.6119147172938562,1.4716732927970066,97.26744186046511,1.4658896074597685,0.955542879759729,19.611373832908935,12.038130621822448,8.532577156423107,0.5825353778131948,1.2697600000000002,1.2463614133445895,0.5900877674220482,0.031645217003732795,9.819831347243761,1.4142436151990643,2.186438635439033
SHEL,2022-12-31,0.20659876112600115,0.16550402030872194,0.11095580020665384,0.22212713679700954,0.09550046950052367,1.3147706749548491,1.367872657879335,13.12401795735129,2.7057393521619812,0.8607073205966268,9.485639932275664,9.643753161355589,7.09642991180334,0.45815742780225155,1.1048206556887719,1.2173826185589505,0.15552076500432244,0.034767339771729584,4.987449183388877,0.5533864151329351,1.1078478070267546
NFG,2023-09-30,0.39003510489375376,0.34739031848340973,0.21937269381181365,0.16091984277391733,0.05759070367355614,1.794198238765516,0.5139797001656927,5.863283441760308,4.494946984337934,0.26252448594609346,16.26940538418121,9.785413965715932,8.712122108112725,-0.005615160888654658,-0.15751182376625605,-0.1591445831141748,-0.44568112671243554,0.037372375264881526,10.045929052144627,2.2038025180113268,1.6165893235890416
SHEL,2023-12-31,0.14909670898869307,0.09707851683405976,0.06114269471290506,0.10374208898915903,0.04765057720235311,1.16773754467946,1.4048309887186148,8.049913569576491,3.6100793558754827,0.77933394048293,10.354471732195703,8.683799127835222,7.788528808071463,-0.16966069958092278,-0.5424377791959157,-0.5013434457971313,-0.20724722092355496,0.03759878419452888,11.556042150937548,0.7065675573242373,1.198847953185036
CVX,2023-12-31,0.3066887407129037,0.17159862477337706,0.10852000629719724,0.13276216629286083,0.08167578889432485,0.6194387320837242,1.2749705499411,64.07889125799574,2.085182474119,0.7526334699119374,15.852531351602416,9.884694543446614,6.684718209861431,-0.20035979403212967,-0.3974622867615959,-0.3782451128304736,-0.45295763572306236,0.040493429873960846,13.12492826617998,1.4243172980961134,1.7424939090564562
DEC,2023-12-31,0.23397864471939953,1.3372111906185107,0.8730281032360011,1.2939744557071795,0.21819608511402633,4.908812815164064,0.4770972996679406,8.456017172756138,2.115889264312876,0.2499301961818319,84.95440030655256,4.564831998822336,13.44005496392992,-0.5476263045438844,-2.2120337058889366,-2.076581018717361,2.38196785976334,0.011733333333333333,0.9402283323087314,0.8208457575642403,1.21663144453966
XOM,2023-12-31,0.25139753269374987,0.1328395533870934,0.10758984992396108,0.17582836105116162,0.0956906012749889,0.7996943389224714,1.4791015983832445,63.17078916372203,2.20509471813445,0.889401754371979,9.974323248407643,8.804340391950547,8.01801657653045,-0.16047657866683385,-0.3539648367420165,-0.3295711101925418,-0.4265257171528871,0.03680736147229446,11.250179394612609,1.2104051126840096,1.9781006044862843
NFG,2024-09-30,0.4204544402795132,0.1078377836395329,0.03985633558033947,0.027213365806014234,0.009316723899819346,1.9209157745397938,0.324775616575356,1.6291142434839034,8.011155589654688,0.2337576639738839,13.624732547597462,10.910881090633678,6.828131436741222,-0.10532894219308286,-0.8374532887645586,-0.8375572855677771,0.14580782107276846,0.0333278336908101,72.2076354934011,2.8779317516878256,1.9650127986692614
CVX,2024-12-31,0.29432202425884374,0.1504492952940325,0.09131190089652248,0.11594821360574588,0.06873642668659365,0.6813442928609882,1.0610249494268376,47.30639730639731,2.2654166029992795,0.752765258544863,15.041657482918227,9.350899245793851,6.181801712034059,-0.017769268661794846,-0.1735223922504563,-0.1447266751817714,0.10729949397378324,0.04501518917426125,14.901437064718872,1.3606785444693765,1.7277950078126025
SHEL,2024-12-31,0.16158656687019893,0.10548974366189257,0.05660330904077211,0.09025444878776492,0.04151864378794094,1.1633923513939441,1.3461077088200013,7.159324825030877,3.3647083630701355,0.7335020600656847,10.17548877315803,9.103810438680755,8.007894648436189,-0.1020403006758891,-0.16870706131515056,-0.11173912590643198,0.07573443644166722,0.04392657621707901,12.386932361896477,0.7011413605475675,1.1179757524942935
XOM,2024-12-31,0.22621275943486605,0.11688238952739449,0.09927869664285904,0.12771847329402172,0.07427090798831247,0.6934604956295861,1.3084045685351386,50.06927710843374,2.4944278484811284,0.7481051877170737,11.159029076687638,7.766465969185687,7.262553603541292,0.013594385369453565,-0.06470424881977233,-0.11823676505763558,-0.0035425103641830713,0.03569768522822348,13.727311757719715,1.3628296197166077,1.7532313001270359
DEC,2024-12-31,0.13770678664034694,-0.05413158103318777,-0.11105617349885072,-0.19499996686379029,-0.022048569697953678,7.817867927904444,0.4003684404442339,-0.62704968650785,20.796057000146906,0.19853529077500454,71.46137003440725,3.390656127224097,3.272125731636287,-0.08456193572684778,-1.1164510605289057,-1.1163359830527202,-0.5370739708185519,0.10386904761904762,-9.05184883088635,1.0052636942482835,1.7651102220788775
NFG,2025-09-30,0.6613426498139879,0.35716546924951076,0.2276595679287442,0.16755100167905165,0.059467578319974165,1.8175184934809105,0.443662747741325,5.45379698910379,4.305076001870674,0.26121273470301537,8.59087567663897,11.559948228606233,4.190832726600958,0.17108663571248606,5.689252125449925,5.7711947641547985,0.27218569515136926,0.02273465410847678,16.25191258121442,3.6999033962549963,2.723024232182858
